case_id,gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks,plan_id
2f2d7a49-46bc-414b-9b3c-ef3f5d896626,male,28,183,109.3,0.0,3,maintain,0,4,454c79b3-4af7-4a59-b48e-08e54927fba5
2ce7ce15-6ca3-4f0b-9130-32e450890091,male,56,197,56.4,0.0,3,gain,4,16,9857221b-5862-42fa-9ca1-f4440f0ec118
35b4edcc-eaf3-4732-b218-af73c4c4aa39,male,37,191,90.6,15.3,4,maintain,0,10,89f98986-5b23-4bf3-b6f2-07f9aeb53c66
15a8b35d-10cb-4f25-a05c-e7c4de9c0d03,female,44,197,101.6,12.4,4,maintain,0,4,397a0d88-e2ec-48ad-894d-99e2e4fbe7e8
32183c8e-bd2e-462d-8365-f5b9d09a4f52,male,24,174,109.8,0.0,5,maintain,0,6,fccf6c12-07e2-402b-9301-64dd48af894e
236d3377-b14d-472b-add2-df7ae589b5d5,female,39,156,84.8,24.1,1,lose,-8,8,b23fa5fe-0383-4c26-ba5d-07be7bee8d5b
4ce396f9-3dea-47f6-bd03-49c251635cd4,male,45,171,84.0,11.2,5,lose,-6,14,3635b73f-acf6-4ba8-826d-3e0ce22340ab
b5aa81d4-3a52-4157-b62e-af2b27d6a743,female,41,193,72.0,28.1,2,gain,7,11,464d6f3a-9804-482c-8cb7-b50d76e1ac6f
dacc067a-c5cb-4a94-b2b6-bf72a3567fd5,female,49,180,78.5,22.6,2,gain,7,14,eb51133f-2cf4-4cf7-9cfd-8e824a6e9255
3d8c78f1-223e-4de3-89bc-cbe3e08d9a1e,female,25,197,88.5,16.9,2,maintain,0,9,b94eefcd-491b-4092-8c99-6c69d9112ac0
784ee62a-3d0f-41b9-9ddd-54119f317c23,male,36,180,85.2,27.9,1,maintain,0,4,08358bdf-d744-4131-8bd6-d5e497f9cc7e
5820eaef-04b0-4c41-aa87-5efa1cfa4266,male,55,186,100.7,10.1,3,gain,4,12,02c81ebb-12e4-4bfa-9561-45bad224a8cf
2604c2c8-6cbd-4b83-bd45-1b4a0cd7ed24,male,46,183,56.3,18.7,2,maintain,0,10,bc439685-ee2a-4ee2-9a44-95445dec44a9
16db0990-ed31-4d9a-823e-24e72e7d3ca1,female,56,192,91.4,28.9,4,gain,5,15,24ba1cdb-3561-48b7-8f7b-a45f359f8e8d
14dc9c90-9f21-4280-9018-05cc2b206c51,female,44,167,100.5,0.0,1,gain,2,15,3db33d4f-22e2-4ed9-b9dd-a4f7d63137da
4876bdce-cc93-4281-864b-d5edeb8f1c5a,male,58,165,82.7,16.0,5,lose,-3,10,2e9397e3-8aba-4eff-af53-fad6c984a482
2a1029f0-4b71-4cc2-8a73-2b4f53b27f80,male,34,170,63.3,14.2,5,lose,-2,4,51649fbd-cb5a-4e97-9eb8-3233d6555372
82ca83e9-b10d-4a71-9a5d-9cf9bf80cb30,male,55,174,86.0,0.0,4,maintain,0,11,98d8967f-79d8-4422-9430-75e277a20632
88932597-d00e-4fe2-a37c-23bb1ec28931,male,55,184,106.2,23.5,2,gain,8,16,c32110db-dd9d-45da-9895-1d3fc2731deb
1cb48c90-882f-490b-bc88-b8a4f03f9e69,female,28,163,88.4,11.0,3,lose,-7,14,0cabba24-d52f-4f61-a661-49315e5b5017
7589ac48-fa52-4521-8b7f-7d9f22f822c6,female,59,174,83.6,10.8,4,lose,-6,12,66431115-3e50-4ad4-ab83-e6a6a7b9d26b
7b9c2f4c-4521-4c88-980d-50c9b83ac0a1,female,44,174,59.3,0.0,3,lose,-2,9,2532157e-28c0-4de4-afec-739c6a63245b
131f9af7-daac-4d05-acb4-ad3ea3d6eb50,male,40,191,81.7,19.4,3,gain,5,9,5f958b72-bad1-4f19-b8d1-4550a84c2852
563afeb2-a3cc-4d93-a1d8-293898272640,female,37,157,75.9,21.5,2,maintain,0,13,ac9e656c-39dd-4e43-b496-32286af569cc
e5e113b3-82ce-4964-a178-2f42816f7b47,male,35,154,62.5,17.1,2,maintain,0,6,0c7a5bd5-248c-45de-b8be-823c9b3e9ee5
2012712a-62b6-4245-8496-5eb1e5ccbb3c,male,57,153,54.2,14.9,5,gain,2,13,80388aed-8b35-48fc-bc3f-103337321e9b
7acffbb3-5f97-4984-b947-399a3672905b,male,34,175,108.6,0.0,2,maintain,0,16,8f653033-2295-491f-9d1c-104cb2d70b41
a8611fba-afac-404f-8e02-b3d1d271a620,male,29,181,86.2,25.9,3,maintain,0,7,79e9ecd1-0125-4c21-be8f-c1c963c7f484
70349247-515c-4151-9f71-94ced4bc39c6,female,24,180,68.8,0.0,4,maintain,0,12,2b8d313f-9ed4-4d77-9512-7cebc829dff2
accbef38-231e-4c33-b7fd-a0b41d2d0ee3,female,18,176,71.4,15.0,1,gain,8,11,3d85af3a-6f06-4daa-a1e7-263a2ba116ae
eeaac9f3-9c3a-40e0-9bf9-0569ffdc87d2,female,34,174,69.4,10.6,2,maintain,0,5,b60b1200-ab7a-49c5-92ab-c4acd11a1437
a585b2fb-a477-44fa-86ff-21d12f987a87,female,33,178,86.7,10.2,2,lose,-3,14,31908def-b9c6-4ed4-b03a-8356d9b1e241
8c9a4fe5-ec71-441b-b071-2664f80ee579,female,56,184,92.7,23.8,1,maintain,0,12,71c989d6-d478-405d-ab48-d901f181004d
e38123ff-aec5-4819-b632-497d850852ba,female,60,182,67.9,0.0,2,gain,6,16,435ffc9d-6165-4d46-a5bf-51c86548ae63
cba85ae9-f129-41f5-beb9-070cece02ac4,male,56,170,81.8,0.0,3,maintain,0,10,fd8be6c5-41a6-4daa-b973-6603dae935d9
0541150d-cd3f-42db-a7d5-b240171cebd1,male,34,159,85.5,28.8,3,maintain,0,11,f946eee8-77c3-4422-81a5-681e4c3ed6ae
a143d421-704d-4780-b7ac-e5188437fdea,male,54,169,103.0,10.2,5,gain,3,13,958c9528-cac4-4b84-915e-2d624ada2a33
3a51ee53-035a-4f9f-8397-a04f05c58ead,female,58,150,100.9,10.9,5,maintain,0,10,96d43b1f-c45f-4d4f-b212-3bd6edadecde
527f9606-8c26-4a40-88db-715d620554f1,female,28,179,77.5,22.3,3,maintain,0,6,6a1fcf77-2b92-483a-8998-6f9a3cb1d7c8
1d45a9bd-3b68-4d63-8ff5-5e01f042bec0,female,24,193,89.3,0.0,2,lose,-3,14,ceb58503-1432-4190-8e17-be684110815b
39b291e0-34bf-4915-bc5e-865588560d42,male,50,164,59.5,29.6,5,lose,-6,7,16e0f46a-cb71-4cd9-ad24-d38b7e523c51
86cd9666-7dd7-40ba-91a5-9d14336b3d5e,female,37,180,53.7,0.0,1,lose,-4,6,ff37cfdc-cd21-4db0-90df-3730337b308d
40ac9d20-d046-4074-9b7e-a5a8b1dd5869,male,46,193,59.0,0.0,1,maintain,0,11,ce33efec-02d9-4388-8f16-19ce9701b042
2bacfa25-f0ea-434b-86ba-fbccf2bdf6eb,female,48,186,95.2,19.3,1,gain,4,5,f141cb7d-1c33-4709-b2ba-8b590409d89b
c1eab8f4-131f-497d-9fa0-f45de0217ae7,male,56,195,105.8,25.3,2,lose,-5,5,e7938dab-0da8-4470-9ed9-9c21869dbec1
01d9c844-c4b3-42c7-8356-ad32d9cda9ec,male,42,197,101.4,21.0,3,gain,4,11,59b342e7-6d9b-483e-bd56-c7f71f1cff54
8430fe70-f008-4f45-988a-0f57ade8f25a,female,26,156,109.5,13.9,5,gain,6,11,961e5894-5f3b-4b7a-a325-88018d2e882b
b9eee11c-aa94-425e-a228-bf04f032b204,male,44,191,93.4,0.0,3,lose,-3,12,f0547226-28f0-4289-bb12-7ed15f3c5d63
e23af642-65e4-4b85-b7c4-3feb6ebdbb1c,male,18,191,62.5,21.6,5,lose,-4,4,541d4278-865c-41a9-a9fe-afaafabd67c2
f7d90590-5cd8-4b72-98d6-bc989a0d2bce,male,53,187,90.0,20.9,1,maintain,0,13,8528b306-5ca5-4e56-b8c3-a7204dd7a491
7d24e270-8463-4266-9b4b-980dc2d30cc9,male,25,192,77.0,0.0,4,lose,-3,13,11705268-1934-4b01-a59c-ec52960a2c84
a88d838a-7200-4182-a595-c08d3b7f8544,female,58,178,102.9,0.0,3,lose,-5,5,b6b7acb0-3f9c-4649-a6c9-3941b5210369
0702e06f-7548-409e-959d-945d0829fe7e,female,42,161,61.9,23.4,4,lose,-3,10,7afa9215-64d8-41b9-969c-9393def2dc6f
d107ea0a-b72f-4efa-8518-3d07606b32c1,female,21,167,101.3,14.0,3,maintain,0,4,3fc8a78b-77fa-44a1-97c4-79c840fe8bbc
b17d85b3-c163-4b86-86d4-e2e8cea06464,female,54,198,106.7,11.9,3,maintain,0,8,c2604f91-ccc0-47f9-a5b7-5a2c93554ff6
c24323f0-012f-41f0-bc0f-be1e884af1bb,male,59,174,64.8,12.6,2,maintain,0,8,b9c2dd20-dc3e-428c-8e61-b92255750264
e9772857-5ad9-460f-a59a-ac1276f0a5c7,female,28,200,68.1,29.0,5,gain,4,14,3b503151-4ea7-4721-8dc1-318c7477114c
8fe292bd-b29d-4755-bcfe-2980b8be6f3d,female,40,176,102.8,0.0,4,gain,7,4,e9149320-e5bd-46a0-a4fc-f579919ba07b
10d095d7-e7a8-4615-8bf2-32c581fbfc27,female,28,182,107.8,17.3,4,lose,-3,6,cced32ff-336f-4d92-99cf-8c3f7b658c08
700c95a5-e261-49b6-878f-725163d429df,female,34,158,63.2,24.0,5,gain,6,5,81803260-eee9-421c-8593-645269ee6f3a
b983b2c4-ebfd-4f9f-95d1-80adc17c2da8,female,44,180,102.2,17.9,2,lose,-7,15,632ddfed-39ff-4909-bcbe-e5987e1b2c64
56155584-52a6-47aa-8e91-b27374c6a64c,female,18,161,69.8,29.6,2,gain,6,13,7d14d8e5-b424-4e68-9f9f-5acd39be8199
38382792-6fbe-42a6-b8da-b7266bf1dc07,female,27,188,104.9,19.3,5,maintain,0,8,182cfee6-5c4d-4a92-bd01-49da7f82101b
7c0705f8-71a5-43ee-8ef4-703c7d8b4a17,male,40,165,83.5,25.2,3,gain,2,12,665a13c7-3eaf-4cb5-8cae-e15022896b9e
be4920a5-4c55-4286-81fc-76d8fabe7b5e,male,39,185,102.6,14.1,2,gain,8,14,4013d386-1869-49ae-b513-a76100cbe024
c9c4c68a-8381-48af-8e90-43f26061654f,female,59,195,87.3,0.0,3,lose,-7,16,b9aba719-feec-4eff-a184-5991257365b6
ea48f45c-7ff6-485f-ae8b-d6803e4b150b,female,39,195,55.3,0.0,4,lose,-4,7,1591f8bd-bab0-4f79-9e85-f8693b98da77
712a1aaa-d81a-4453-947c-b1fed6e11bae,female,59,177,69.1,0.0,5,lose,-2,14,586ee6ed-cc77-44b0-8071-afc78ebb838b
b652535f-225d-48a9-9895-2c288bfc9023,female,44,181,52.7,25.2,5,lose,-2,5,f39ef0f4-7370-4b29-b195-0c6f274f6891
b860ee0c-ef12-4279-b644-3a7b1250ed2c,male,52,185,55.7,16.9,5,gain,5,9,e9d416a5-7918-4611-bf7a-5273c4d77d89
e13bd1ac-d0e0-44f8-91db-4289511350a2,male,60,169,54.9,0.0,3,gain,3,6,d3291d11-e579-481c-97f6-ab5d66078dc1
3cf20c78-a9a1-4be4-a2ab-a1b76c2eda9f,female,39,178,54.0,28.6,3,maintain,0,12,052000ce-b2bd-40a4-8206-4af4dbd46715
8184cfcc-3795-4b84-a59d-494ded1b9a84,male,56,183,101.4,14.0,3,maintain,0,14,4af9a35e-e27c-448e-91c2-69c4f7a3c20c
1f3792af-f4ef-4f27-8d41-fa7d45f97dc1,male,52,196,53.0,17.7,5,maintain,0,12,db1c982e-8f27-4a66-b93c-1f205755bd0e
e8f2a6c7-9c8e-4c0d-a129-e6931aa57b82,female,27,181,69.2,25.4,4,lose,-6,16,cbc77396-6c9f-468c-8bbb-dcbb7565e85b
47b5aadd-670b-445d-9872-8254ed011e95,female,52,177,99.5,0.0,3,lose,-8,13,3350b331-e4b1-4e51-95a4-49c25074bc2d
8f4b7cff-f398-4e7f-a2ab-21645dfbc6f5,male,53,172,92.2,14.5,4,gain,8,14,0d9c9207-5e9c-4524-a9d1-a91bf6ccd12c
52cf46c1-338c-4827-aa1b-4165f0cdd8e2,female,50,180,82.9,10.8,4,gain,3,6,edd35c70-876d-4890-ac5e-d172da46aa71
227db81b-9bf6-4861-8397-fb728ba6498b,male,23,190,101.5,28.7,4,gain,8,4,2e3a3788-4cbe-41fe-8bd9-3011d8b5fc94
10e6c9ad-a3c8-4c75-b500-a8f382c6f3ef,male,28,191,84.3,0.0,4,lose,-8,13,8c66009a-eecb-437c-a843-cc332c7a4495
f626b0b3-59ea-4628-8b3a-a538e67649b4,female,42,170,87.2,0.0,4,maintain,0,5,1a7cfae7-1030-40e5-a0b4-64c723a0b66c
a74a2e98-17e5-47fb-94fd-dc9d4e6b9de5,female,42,183,58.1,17.8,1,maintain,0,6,889ae272-aa22-4567-a378-03210c120db6
1cc54dc0-6b2f-48c4-88a0-59b4605da119,male,23,185,90.9,24.6,4,gain,6,15,4bf3c1aa-2459-467e-a754-852b9cadaf50
907bcbe4-8f1a-4614-9265-0ad11528eea0,male,51,161,100.4,25.6,1,gain,6,5,48d2d798-1144-437c-aeed-3473827b5839
067a6dcf-d95b-41ae-ac53-1b719c34869f,female,39,168,57.7,10.0,4,maintain,0,7,950ba55f-5a52-4879-8201-a436b3ef9ff8
c7427046-11d8-4e76-95c5-e387f541fad5,female,55,166,107.2,14.0,3,maintain,0,7,8358457d-d335-421a-8903-4c76549657d8
e68f48cd-1bea-40ce-8824-f8a196f67f24,male,42,155,88.6,0.0,5,lose,-5,12,c0d4da51-faf6-49e3-9925-c067f33a1c69
42dd5e1d-2690-4f7f-9869-64d305f50aaa,female,31,177,71.3,25.9,5,lose,-5,14,4099295c-cc4c-43b9-84ae-8cd95df016c8
5f91506e-1e5e-49a2-af7d-802f347ec457,female,46,158,93.5,18.8,3,maintain,0,6,98c67361-7cdb-416d-aaf2-a1d2133ccf5b
336ef4dc-db99-4001-ae3c-e36685d31fe9,male,46,189,62.1,27.0,5,lose,-3,7,12c812f6-ee85-463a-aca8-b50ef775c1ed
4915d23b-c09e-4257-a4e4-1bf29ccb34f7,male,46,198,104.4,13.1,2,gain,8,5,196a3006-38e6-4641-9a24-d8a10c3097af
f3624ec0-91f6-4739-89ea-9172b0870ec4,male,60,150,68.8,11.6,2,maintain,0,7,ceb5efe0-f5e8-4ead-af84-9c638e3387f8
ddcbf6db-a6e3-4b17-974e-87bcc715b62c,female,38,154,78.8,17.6,1,maintain,0,16,774f7b91-39a1-4ff5-a9c3-f4fe11f42ceb
605d9c06-93f1-48e5-bde9-019c1245cb25,male,20,156,58.9,20.5,5,gain,3,4,837eb409-2dd8-42a8-a49e-75aab4457d6c
e8f85046-1119-40bf-b7fe-7b323b87aee7,female,30,151,104.0,25.6,4,gain,3,13,cb6df19c-7481-46c3-9eae-f417b5c5b7cb
e7c13d24-125b-45f0-b47a-f04ae6dfc653,male,38,163,96.1,14.4,2,lose,-2,7,c9acc840-5810-4681-a511-52855c169b4a
23fe074f-21fa-4515-b0e2-3094ffde8305,male,28,200,62.8,0.0,2,maintain,0,6,0bc97e9c-df2c-4670-ac52-2980bcc9c495
d980c10f-8813-451e-af62-ee8cc8b96e5d,female,39,180,67.9,19.1,1,maintain,0,14,ffd87fde-6171-4958-a4ff-b3f47bd8abe4
3b780ef7-29ed-46ec-bc66-028e836fcbd9,female,44,190,87.6,16.6,2,maintain,0,13,c6ddf681-071c-4329-8d34-c8f8db4878c4
58e114a8-f637-49c4-a6e0-89dc638e26d5,female,41,154,109.9,11.7,2,gain,3,7,5f63eea1-a446-4fb4-966d-da804ade8b1e
d1646a5b-ca07-46c2-98a3-e6c5b0f68db1,female,35,184,73.3,0.0,1,gain,8,15,5b3e1ca6-cb9a-4012-b84f-fe6fd748d2eb
2df0ab3f-8c7d-476e-9558-c7e28dd25daf,female,46,156,98.5,26.1,1,gain,4,13,0744481e-6712-4228-93b4-61fe428b67c0
a5411897-770a-4c88-9ecc-e8051d036658,male,40,181,86.4,28.6,5,lose,-4,15,a205e5c9-5d8a-4a5d-87c7-a1f467f1636d
8a1d7b08-f348-4a16-90a0-ae9aeafa6923,female,25,183,80.3,19.6,3,lose,-3,16,f6dd09e7-f8a3-4f61-a8c7-2cc220bae332
5b2e1f80-9116-419f-ac5c-acd2f1a2d254,female,53,162,103.4,29.7,4,lose,-7,8,fb1b012d-4248-465a-835d-48a231d52a6a
15654341-2303-41ba-bd32-10350d7cd9b8,male,29,175,96.1,17.2,4,maintain,0,11,16ee4e1a-78c6-4cc4-b37e-1c56bd7e0985
94f5b005-064d-4ee6-b412-57d6d1ceea8d,female,49,182,53.4,29.0,5,gain,2,13,b07b1d11-9694-4c8d-a693-319cb28c31a0
9bbd229d-154f-440e-b767-c1434ac1ca74,male,36,157,64.0,11.2,5,maintain,0,12,0f63d040-aa6f-4771-b9a3-df02e4404785
d87e7bf2-7c8b-4149-ae6a-39a855b869ae,male,51,189,96.6,15.8,2,maintain,0,13,64ecbf76-0fcb-45e1-bf09-23bc248afa27
9bb6bbed-caf8-44d2-a32e-b6564d7aecbd,female,47,172,88.7,22.3,4,gain,5,6,693bcd01-9747-48b2-961f-0724069be140
fcf8a6f7-d3be-4011-917e-38dd650d5d1a,male,28,185,108.2,0.0,3,maintain,0,6,457ae98b-718a-41cc-a171-b98035478e60
ce8a861c-2b82-4a75-998d-d65f9b7dfb2f,female,37,186,75.4,15.3,1,lose,-6,4,7ae74aa1-9bbf-4388-b174-d11a8da24daf
e397c252-e192-450c-a071-2a911df36500,female,40,158,87.2,21.1,1,lose,-8,8,6f19aaf1-e226-478d-8967-9dfef8653939
cc8d7aff-0ea5-40a7-ab70-e402fe5ba40f,male,57,161,67.7,17.3,4,lose,-7,6,307de3b1-4d8b-4528-9747-1a4e53ee9ec0
94d75ee6-25f6-4f8b-b1a6-d181a0b6854c,male,58,159,106.5,17.6,5,lose,-7,4,39cc812d-c2ba-48e5-9d21-dc41f0f9cc31
5454cdd5-1038-473f-805c-cb5d386f537c,female,35,192,85.3,16.2,5,gain,4,4,6d8181a1-78ec-4553-8d8d-bfe356b18f90
27119e31-5901-4b39-aacc-6fdc423375ac,female,59,168,57.6,0.0,4,maintain,0,10,555d7384-df71-413e-a3e7-cab90a467f2a
ddb6e595-06ce-45a9-8909-819b07b29748,female,60,197,67.4,0.0,1,lose,-2,4,71f6b6c6-dc19-42f6-a22e-40df67cf0035
e2454673-5729-4c0c-b237-b6cf56e9295d,female,24,185,67.0,22.7,3,gain,7,13,5a4f4bd0-fdf4-4c81-a2c0-80a16224656f
f95631a8-da80-4d6d-a604-f0bb8652aada,male,45,165,55.4,14.7,1,lose,-7,10,014df8a6-6287-455f-af46-99f00a5e9b1a
bdb05057-b4e0-4270-a8c4-80e50afe16cf,male,47,159,53.0,12.2,2,maintain,0,6,72e34139-8a33-427f-b2f4-85ca7eab067d
ae75bba9-7f3a-40bd-bfa2-a076c6d5ffa7,male,34,190,93.9,22.1,3,gain,8,16,e5d74a90-1013-4e43-898a-39c78da2411f
9fc5aaae-d71b-46b4-ae42-12dcdc4a8229,female,58,159,78.3,23.7,3,gain,3,14,7b2f4ada-11d5-41da-a265-c2440ed7545e
2922be07-ae41-40e0-80f7-fc2b1f5da024,female,31,185,95.0,17.7,5,lose,-7,10,9052bf52-6800-448d-bf96-35f518f26cf5
0673ea52-db0e-44eb-a7a0-1537ca7caa93,female,31,174,55.5,24.8,4,maintain,0,10,596b927c-b885-489e-9f4a-36f0f07de75a
d11f003d-6310-4017-bcfd-ef154d976b35,male,49,156,84.1,20.7,2,maintain,0,4,bdfc84e7-502c-4438-b9e6-68424aaa1788
abb14b8e-10da-4396-a7f9-18277cdf6dbd,female,19,154,75.5,21.9,2,lose,-7,8,88a29177-98df-4be3-865e-44d0af29edf3
10073fc5-6c52-4aba-9359-2d5a270fbf8e,male,54,197,65.3,25.9,4,lose,-3,16,d766793d-654e-4a1b-98ff-67200ab4b44c
79e9a153-3a91-4528-94c8-073a8e536b2c,female,31,153,64.1,15.2,1,lose,-3,8,f7087914-baea-4c55-8104-1c7a8ef9e129
46b79430-db5c-4d57-8002-616589273cb1,male,41,169,56.0,12.3,5,lose,-3,15,0de23419-0bd3-418f-ac35-6b7bc2e47517
88dea045-b412-4b9c-bc7c-6f755b2014ff,female,57,187,77.3,29.8,5,gain,5,9,7f8decc8-130b-45a0-a1f7-4cc31ecb4567
66283da5-2ce2-4fe2-baff-72c428c09129,male,59,165,67.2,26.8,5,maintain,0,8,d8754127-b835-488d-801c-60a66d9c0efe
70306129-1b24-49b1-ac96-642064f19d4c,female,47,174,107.8,10.8,4,gain,6,7,c4be0e23-eca5-45da-877d-a6e32072c909
38cf1566-ed3f-425f-b693-922bbc0014b0,male,20,150,102.1,13.8,3,gain,5,7,99b31129-5258-43b3-aff7-6f02bca4a399
572f764b-3852-43f6-a6fe-08bf3de65523,male,36,156,91.4,17.1,5,gain,6,5,0fe6e42f-0d3a-43e5-b026-31f383a08405
c23f0865-6cf5-446e-8a99-fc52000cbc51,male,42,191,57.5,28.1,5,gain,8,11,14b425c4-4e3c-4496-8799-910e887bf677
bb99d037-e2b2-47ee-a90d-c1bfc5c06311,female,43,158,66.2,19.1,1,gain,5,15,8898cc0c-1c42-4e71-a3be-69d5330db2f8
d2639751-8aab-4464-82a0-bf7c788c778c,male,43,187,76.7,21.7,3,lose,-8,12,42cf4850-cd33-47b5-8ab7-7312f8e1d94c
62fde928-7a02-4f4c-a48d-d04b981bd00d,female,40,172,59.0,26.3,5,maintain,0,4,73c3c4ff-b1b4-4427-a07e-e0ae6882cf83
25fc766e-f380-4032-a48b-beefca5bfa13,female,52,183,105.5,26.5,4,gain,8,4,7ee25d1f-df25-4c1e-909d-1dd38f7d3a92
9c6dc6d9-8101-42d8-8c27-f06c1cf8a9eb,female,50,174,58.6,20.6,3,maintain,0,5,265c654b-53bb-412c-b97f-e822b9c24bb0
2ae67c9f-7825-4d79-a195-254ece0aa19b,male,55,173,98.0,16.7,2,maintain,0,10,30fac09b-613e-4aad-9d2f-5c105faa9295
b9c6a8dd-1126-4a60-8312-2c44a79d8aaf,female,42,184,69.7,0.0,1,maintain,0,9,7803e1f5-fe06-4457-ad9c-76d2fc137153
75708000-cf21-4b63-904c-478a92cf900e,male,41,170,59.3,26.0,2,maintain,0,10,d3fcc136-1920-4608-a7d0-df11dd0d0985
67988167-9cc3-4bb0-995c-bf978d87df5a,male,35,154,106.9,19.8,2,gain,8,11,d3397727-b2da-4904-aac5-68f29136bdf9
f4a755ae-2e50-433e-adba-9dc3c1dacfbc,male,44,157,79.5,18.9,2,lose,-6,8,3062c33a-dba9-46f1-84f8-766ef1b362b2
1d72c30e-6628-4c30-8eaa-057c1e93a162,male,22,166,50.5,28.8,2,gain,6,15,d46161c3-9e14-4e45-b425-570a07ba4551
470de1ce-6e51-44cf-a7d4-0d2ea0b3d6b6,male,35,165,76.8,22.8,3,gain,8,6,48064de3-c373-495b-bde6-8d3a62464599
03bb7cdc-cca7-430c-905a-39dcd7e41831,female,53,155,99.9,10.1,2,gain,5,14,ff5366b8-760e-43a0-b2f6-e162f674dc68
e1d2d3fa-87ea-4144-8241-443826a3862d,male,28,200,70.5,0.0,1,gain,3,8,f6317ec5-169d-4206-afef-9a06f3ad11cd
c7076be5-81ee-4368-bfbc-1030be4f9c69,male,43,198,60.7,24.8,4,gain,4,6,cee005e5-c168-40b2-8ae1-3032cd20c0d5
1e895d6a-95e2-434b-b497-95327e869e02,male,45,182,97.1,12.3,4,gain,3,9,01bc17e7-72ad-4615-8510-e8921e3eb880
256f2126-3020-4a9f-9964-894bbcde4521,male,34,166,77.1,15.1,2,gain,3,12,3a4bd73b-e7eb-483a-945c-b9134e149f71
3450b7e4-dcb8-450d-ae0d-9f4bf065eaee,female,27,173,102.3,23.5,3,maintain,0,10,e65a6ee5-769c-4baa-b53a-6eae34f09c98
73488223-12c5-4d51-a665-aa8795766654,female,60,172,90.9,15.0,2,gain,6,12,e069507b-f32d-4910-be54-d20d501be813
8a16f21c-0005-4245-a9f9-b4a85160a0b2,female,22,189,67.5,28.2,1,lose,-3,4,79e62da0-f6cf-40a1-a7cf-fea92999d397
7474bd27-6f7b-446e-819b-e0e32359af45,female,60,160,81.5,12.0,2,gain,3,4,16361d56-0b9f-4734-aac4-5a25d5a30b61
0af76f3c-06fb-4900-912c-a1a2c580d8e4,female,28,157,82.5,0.0,2,lose,-6,10,957f983a-e85c-4de1-bd0f-7c18d7af3a67
75c8d122-5f0a-4eb7-be48-3f60faf2ba90,female,59,183,103.1,25.2,5,lose,-8,13,29338f4a-2129-410e-b97f-6d9426741c51
27ceecee-a786-4478-ac2d-3c8340b6dbc2,male,32,153,70.0,23.6,1,gain,6,15,ef55c3b9-4a15-4256-aaaf-6b3ca95d0ffd
ba0b8583-9c07-4239-a1d3-c719e901f6f0,male,43,160,108.7,23.1,3,maintain,0,12,dd89eb24-b0cb-4056-8de8-87764ea57539
eb6aebb0-6ab9-4fc4-8766-b59045a64e9a,female,27,162,89.5,26.1,3,gain,2,12,69036a0a-4e96-4235-92d9-c3c5eb96f5f6
cb9a955d-3e08-4d80-84af-739b50fd4784,male,27,178,106.5,27.6,3,gain,8,10,0260606a-7e4b-4579-99f3-62f8da32f03b
1acde849-9086-4d56-8292-a06f1cd160d4,male,54,173,88.7,17.1,1,gain,7,12,bd0496ac-27a2-4075-b4e0-7363454912b3
dc386e20-cc88-4961-a887-bd16a5456f91,male,28,191,93.2,14.0,4,gain,3,6,ec6ce5a1-91bb-4f6f-8d00-4d5fba7dd7f7
ca84583c-9af3-4892-9f24-6cf10750bc0f,male,59,194,75.1,24.1,3,lose,-4,15,0913e2d4-c5a2-4384-aa65-c1c3fcb61b91
573ea08b-00fb-422d-95cb-d4cf48cccee6,female,27,162,73.7,17.8,3,gain,4,6,cb3ef56b-7fad-4f70-8879-66ead6d4bb56
f8452af9-abb6-4a1e-9c56-08206066aa01,female,18,174,56.3,11.5,3,gain,5,15,53f7a994-04ef-4e72-8d39-4684a2dd2d3f
4ef20639-611e-44a5-ae77-3afa67944315,male,59,197,106.9,28.9,1,gain,6,11,85ce8133-12f1-4759-92fc-294f826b8c84
28bd2abc-90c8-465f-9e11-127d82a0d788,male,22,178,91.2,0.0,3,lose,-4,14,e74dad94-d447-4903-b83e-c388377cecd9
20b1b08d-3c24-4bf6-958a-9d47588b5388,female,18,186,97.4,12.8,3,maintain,0,5,15fc2c59-329d-4878-942e-9843993dddfa
7f25249c-2f92-4b2d-9630-3207e6001aa1,male,20,194,109.2,30.0,4,maintain,0,13,eac8321f-c09d-4657-a6d0-5ac38218826a
94b951d1-d60b-4f88-944a-fd862fcbaaf5,female,18,192,92.4,15.0,3,gain,8,14,7faf14d5-9cc2-438a-996a-d6fa2a4191c5
9fd0a4be-a40f-4228-8cac-e147b4b0cd4a,male,42,154,100.3,23.3,3,maintain,0,13,73dc4505-537d-4a00-82e1-8c77b58f5b23
abc41a58-934b-4b62-8099-dc14895a3dd2,male,30,167,106.8,20.4,3,lose,-7,6,f053f026-8b2f-413c-a0f1-ffc0229a969f
49246d11-e48b-4e32-807b-e48ac5d2ef2d,female,47,160,100.9,16.2,1,gain,2,10,6f1cae3f-7c7d-47c5-90ce-d13c73101b8f
ebce07e6-526f-432d-8927-1c25e9cd6f30,male,46,160,108.1,11.4,3,gain,4,13,ba776716-0ae0-4138-a73d-dc02d801603c
2972e474-befc-4a0a-b8f0-ba2191bc1789,male,25,180,78.2,26.6,5,gain,3,14,e130d377-7efb-4c31-aeb9-1f27699451f4
172225b4-35c3-4b86-a56e-2020322f9c2e,female,43,164,69.0,0.0,3,maintain,0,7,8c4873d4-85e6-49b5-906f-49528a23c1f7
