calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
2633.48,124.4,349.4,82.0,6,2
3536.05,138.8,572.0,77.0,5,2
2508.53,192.9,242.6,85.2,4,1
3289.19,178.3,480.3,72.8,5,1
1996.12,174.3,148.9,78.1,4,1
2632.76,100.6,434.3,54.8,4,1
2466.36,247.5,151.0,96.9,4,1
2282.04,163.4,220.7,82.8,4,1
2602.44,161.8,303.4,82.4,5,1
2268.36,115.0,312.9,61.9,5,1
3565.58,173.3,492.6,100.2,5,1
4116.34,172.3,603.8,112.4,5,2
2856.24,123.1,412.4,79.3,5,2
1806.29,156.2,153.1,63.2,4,1
1949.45,168.7,170.7,65.8,4,1
2607.49,114.5,425.5,49.7,4,1
1542.6,92.9,180.6,49.8,4,1
4000.35,177.2,618.6,90.8,4,1
2423.15,90.7,393.9,53.9,5,2
3354.88,204.2,424.7,93.3,5,1
2388.32,242.7,137.3,96.5,4,1
2146.38,130.0,236.5,75.6,5,1
2765.41,187.0,295.4,92.8,5,2
1383.4,114.4,113.0,52.7,4,1
3122.05,167.3,416.4,87.5,5,2
2598.2,114.8,402.0,59.0,5,2
1647.37,112.8,188.2,49.3,4,1
3054.01,217.7,343.8,89.8,4,1
2871.85,141.0,427.0,66.7,4,1
3146.81,206.0,347.7,103.6,5,2
2121.9,182.7,153.0,86.6,4,1
2487.38,183.6,221.3,96.4,5,1
1810.48,138.1,185.1,57.5,4,1
1920.96,141.4,198.7,62.3,4,1
3514.54,110.4,620.7,65.6,5,2
2446.29,121.8,359.4,57.9,4,1
3555.78,194.7,513.1,80.5,5,1
1956.11,150.4,172.8,73.7,4,1
2731.8,213.9,277.2,85.3,4,1
3923.18,162.6,613.9,90.8,6,1
2600.16,123.7,402.8,54.9,5,1
2526.28,100.8,435.7,42.3,4,1
2815.38,93.8,515.1,42.2,5,2
2076.95,118.0,291.3,48.9,4,1
3775.33,174.1,555.3,95.3,5,2
3032.2,151.1,419.1,83.5,5,2
3647.67,173.3,458.7,124.4,5,2
2946.67,216.0,306.5,95.2,5,2
1689.98,110.0,182.8,57.7,4,1
2262.73,155.7,272.0,61.3,4,1
2890.44,151.5,397.8,77.0,5,2
2181.18,156.6,251.4,61.0,4,1
3195.61,138.9,517.0,63.6,5,1
3700.09,151.2,569.2,90.9,5,2
1728.34,199.9,39.3,85.7,4,1
3029.78,119.0,509.8,57.2,5,2
2949.61,191.7,332.0,95.0,4,1
2068.4,174.8,147.9,86.4,5,1
1838.43,124.1,223.4,49.8,4,1
3447.61,155.1,503.4,90.4,4,1
2419.79,98.5,397.3,48.5,4,1
2106.59,132.3,275.9,52.6,4,1
2595.01,172.9,310.7,73.4,4,1
1664.46,163.8,113.4,61.7,4,1
2595.75,166.2,340.0,63.5,4,1
2275.77,107.5,309.8,67.4,5,2
3503.81,217.9,450.9,92.1,4,1
2477.9,123.5,365.7,57.9,5,1
1889.16,116.0,249.7,47.4,4,1
2933.61,97.9,493.2,63.2,5,2
3358.13,172.7,493.6,77.0,5,1
3330.16,170.6,491.1,75.9,5,1
2500.96,120.3,364.1,62.6,6,2
2422.28,120.8,348.4,60.6,4,1
2153.94,147.8,224.0,74.1,4,1
2866.94,176.3,367.2,77.0,4,1
2030.19,174.3,176.0,69.9,4,1
2190.65,96.8,345.0,47.0,4,1
2379.34,168.8,241.5,82.0,4,1
3503.99,175.5,512.7,83.5,4,1
3464.01,175.8,504.1,82.7,5,2
2547.88,158.3,328.6,66.7,4,1
1988.98,89.4,286.9,53.7,5,2
3071.85,220.8,326.9,97.9,4,1
3370.6,189.9,421.6,102.7,4,1
2235.51,153.4,251.7,68.3,5,1
3693.78,143.3,628.1,67.6,6,2
2601.22,174.6,258.8,96.4,5,1
2234.78,144.4,248.9,73.5,5,1
3082.27,117.5,493.2,71.1,6,1
2330.08,215.5,171.7,86.8,4,1
3012.44,192.7,358.9,89.6,4,1
3081.02,94.6,552.3,54.8,5,2
3064.64,172.9,331.6,116.3,6,2
3688.36,164.3,544.2,94.9,5,2
2585.34,133.1,355.5,70.1,5,1
3388.19,122.1,531.5,86.0,5,2
2894.13,206.7,227.4,128.6,6,2
2313.24,149.2,296.1,59.1,4,1
1918.89,121.5,251.8,47.3,4,1
4183.63,160.3,718.4,74.3,5,2
2512.91,112.8,370.9,64.2,6,2
2641.5,139.3,308.6,94.4,6,2
3535.77,206.7,503.3,77.3,5,1
3029.0,192.1,319.1,109.3,5,2
2950.85,111.1,498.8,56.8,5,2
3684.34,164.9,567.2,84.0,5,2
2831.05,187.3,333.2,83.2,4,1
3741.55,142.1,600.4,85.7,6,2
1270.8,167.4,16.2,59.6,4,1
3913.48,157.6,648.4,76.6,5,1
2157.85,195.1,160.2,81.9,4,1
1642.32,170.4,91.8,66.0,4,1
2675.68,120.0,366.1,81.3,6,1
3949.07,178.9,544.6,117.2,5,2
3523.22,175.0,522.8,81.4,5,2
3855.84,144.4,613.8,91.4,5,1
3480.23,207.7,462.5,88.8,5,1
3046.23,219.3,304.1,105.8,4,1
3110.68,237.3,303.2,105.4,4,1
2218.75,183.8,205.3,73.6,4,1
1644.75,126.2,183.6,45.0,4,1
4023.48,170.0,647.2,83.8,6,1
3460.96,211.4,436.6,96.6,5,1
2093.51,132.2,279.7,49.5,4,1
3699.54,156.2,586.0,81.2,6,2
2888.76,167.4,366.9,83.5,4,1
1760.71,152.5,153.7,59.5,4,1
2838.53,163.4,378.7,74.5,4,1
2545.48,196.2,264.9,77.9,4,1
2257.23,88.0,385.0,40.6,5,2
1707.17,115.7,205.8,46.8,4,1
3168.67,142.9,428.8,98.0,5,2
3217.16,168.2,404.5,102.9,5,1
2456.72,128.9,352.2,59.1,4,1
1288.11,111.9,104.0,47.2,4,1
2855.53,114.0,433.0,74.1,6,1
2650.7,162.8,309.1,84.8,5,2
2235.56,194.8,187.2,78.6,4,1
3537.85,178.9,532.9,76.8,4,1
2297.21,156.7,252.6,73.3,4,1
3538.14,131.0,628.5,55.6,6,2
3539.02,182.4,473.6,101.7,5,2
1792.81,105.3,216.9,56.0,5,2
2445.01,157.5,302.4,67.3,4,1
2019.58,190.3,138.7,78.2,4,1
3370.12,189.6,459.5,86.0,5,2
2917.47,182.8,371.7,77.7,4,1
1763.47,107.9,194.3,61.6,4,1
2682.97,213.6,212.2,108.9,4,1
2104.64,135.0,235.1,69.4,5,1
2666.76,214.7,264.7,83.2,4,1
2567.71,192.9,287.6,71.7,4,1
1692.49,165.4,110.8,65.3,4,1
2415.63,162.8,269.7,76.2,4,1
3248.0,142.7,514.2,69.0,5,1
2430.18,181.7,236.1,84.3,4,1
1825.7,211.5,40.8,90.7,4,1
1688.14,123.4,182.6,51.6,4,1
3612.46,194.2,468.9,106.7,6,2
2716.39,216.8,274.9,83.3,4,1
2483.3,94.0,403.2,55.0,5,1
1916.33,147.0,199.4,59.0,4,1
2594.89,249.2,184.7,95.5,4,1
3985.44,219.5,580.9,87.1,4,1
1394.08,136.5,91.0,53.8,4,1
1915.4,174.2,163.9,62.5,4,1
2273.12,104.4,362.4,45.1,4,1
2970.57,182.9,344.3,95.8,6,1
1552.36,114.3,168.7,46.7,4,1
2282.02,246.6,114.3,93.2,4,1
2184.44,240.0,105.7,89.1,4,1
2820.29,228.3,253.8,99.1,4,1
1927.42,112.5,254.3,51.1,5,1
2024.29,115.0,278.2,50.2,4,1
2838.35,122.5,457.8,57.5,6,2
2229.5,179.7,233.6,64.1,4,1
2238.7,120.4,299.5,62.2,6,2
2700.89,130.0,387.4,70.2,4,1
2038.89,121.5,233.4,68.8,5,1
2188.72,133.5,305.8,48.0,4,1
2619.37,145.3,335.0,77.6,5,1
2022.62,106.3,292.3,47.6,5,2
2919.88,147.8,442.5,62.1,4,1
1885.51,129.9,208.7,59.0,4,1
3565.57,169.2,519.1,90.3,5,2
2426.39,135.7,340.7,57.9,4,1
1402.5,141.9,84.6,55.2,4,1
1702.1,154.7,117.3,68.2,4,1
1682.52,212.6,21.9,82.7,4,1
3007.58,90.0,533.9,56.9,5,2
1457.52,188.2,0.0,84.4,4,1
3870.87,172.9,544.0,111.4,5,2
1551.8,102.0,180.6,46.8,4,1
2029.49,149.9,227.4,57.8,4,1
1724.55,113.8,197.4,53.3,4,1
2721.72,227.9,271.4,80.5,4,1
3014.34,130.0,454.8,75.0,4,1
1880.54,103.9,238.8,56.6,5,1
2672.2,192.2,314.2,71.9,4,1
1755.9,117.0,207.0,51.1,5,1
3569.19,150.7,548.0,86.1,5,2
3030.89,184.4,399.8,77.1,4,1
2623.33,192.6,266.3,87.5,5,1
1985.27,121.3,238.9,60.5,4,1
3365.54,122.0,568.8,66.9,5,1
1959.66,112.4,269.1,48.2,4,1
2121.44,161.0,214.6,68.8,4,1
3184.51,196.0,395.6,90.9,4,1
2107.71,242.3,68.2,96.2,4,1
2432.58,96.6,379.0,58.9,5,2
1614.29,129.0,146.0,57.1,4,1
2464.11,153.7,324.5,61.3,4,2
3680.78,186.2,471.9,116.5,5,2
2056.99,138.0,260.3,51.5,4,1
1876.33,207.0,53.2,92.9,4,1
4332.87,227.5,639.2,96.2,5,1
2551.84,196.4,278.2,72.6,4,1
3074.5,106.6,559.3,45.7,6,1
2907.72,194.0,355.5,78.8,4,1
2712.93,150.4,363.8,72.9,5,1
3448.82,124.7,574.0,72.7,4,1
2542.8,141.8,315.4,79.3,6,2
2718.19,174.9,349.1,69.1,4,1
1793.37,161.6,146.4,62.4,4,1
2287.3,190.0,217.4,73.1,4,1
3210.24,223.5,384.6,86.4,4,1
2119.51,125.8,266.7,61.1,4,1
2509.44,114.2,400.8,49.9,4,1
2042.6,106.9,289.7,50.7,6,2
2527.72,175.2,317.6,61.9,4,1
4420.49,166.7,694.0,108.6,6,2
2107.36,105.7,267.9,68.1,5,2
3073.52,124.0,511.8,59.0,4,1
1870.24,110.5,224.9,58.7,5,1
2160.47,180.8,169.4,84.4,4,1
3390.27,176.4,483.4,83.4,5,2
2851.2,148.1,428.9,60.4,4,1
2988.22,194.4,325.1,101.2,5,1
1660.92,136.2,155.2,55.0,4,1
2080.95,83.9,301.3,60.0,5,1
2769.75,105.7,446.8,62.2,6,2
2546.96,139.7,340.8,69.4,5,1
1379.95,117.6,131.8,42.5,4,1
1543.77,138.3,117.6,57.8,4,1
2293.15,145.8,292.4,60.0,4,1
2401.39,166.1,262.8,76.2,4,1
3689.32,190.6,471.8,115.5,6,2
3346.56,155.8,455.3,100.2,6,2
2664.45,230.9,207.9,101.0,4,1
2627.6,177.8,297.5,80.7,4,1
2802.54,122.1,440.0,61.6,5,2
3389.79,185.9,467.2,86.4,4,1
2763.55,204.4,292.4,86.3,4,1
2416.24,218.8,179.6,91.4,4,1
1348.57,129.0,77.6,58.0,4,1
2209.69,94.0,314.9,63.8,5,2
2469.76,152.4,292.0,76.9,4,1
1634.87,124.6,159.4,55.4,4,1
1706.8,126.6,189.6,49.1,4,1
2231.86,116.9,323.5,52.3,4,1
3057.51,225.2,313.4,100.4,4,1
2607.29,124.4,383.7,63.9,5,2
2181.3,239.9,78.7,100.8,4,1
1922.75,178.8,132.2,75.4,4,1
1856.54,149.1,190.8,55.2,4,1
1935.96,122.6,222.1,61.9,5,1
3539.38,189.8,466.9,101.4,5,2
2724.24,86.1,452.0,63.6,5,2
2652.0,101.8,445.6,51.4,5,1
3091.78,158.7,382.1,103.2,6,2
2422.77,160.8,283.5,71.7,4,1
2147.38,242.1,82.9,94.1,4,1
4377.02,177.4,719.6,87.7,4,1
1734.6,178.8,65.6,84.1,5,1
2420.06,209.4,211.5,81.8,4,1
3696.92,193.4,545.2,82.5,4,1
2682.65,227.2,233.5,93.3,4,1
2097.57,242.4,77.9,90.7,4,1
2015.93,191.9,148.4,72.7,4,1
2871.95,109.0,472.9,60.5,5,2
2519.54,160.6,293.5,78.1,4,1
3565.81,177.1,533.6,80.3,5,2
4240.9,164.1,725.3,75.9,5,1
3130.58,186.8,395.7,88.9,5,1
3770.04,120.2,650.4,76.4,5,2
1361.39,130.4,96.2,50.6,4,1
2373.92,147.5,296.1,66.6,4,1
3342.1,130.1,527.8,78.9,4,1
1260.28,114.8,92.7,47.8,4,1
2453.25,149.4,307.5,69.5,5,2
2447.84,143.1,339.2,57.6,5,1
1390.21,169.2,20.3,70.2,4,1
2898.62,145.7,412.5,74.0,5,2
2117.64,169.5,204.2,69.2,4,1
1789.53,140.7,157.3,66.4,4,1
1882.8,258.9,0.0,97.0,4,1
1957.8,196.7,144.3,66.0,4,1
2908.46,256.4,264.4,91.7,4,1
2544.27,110.9,398.9,56.1,5,1
2024.05,144.5,220.0,62.9,4,1
2545.61,105.3,417.4,50.6,4,1
2605.19,163.1,333.7,68.7,5,1
3993.1,183.7,586.4,101.4,5,2
1810.33,176.4,123.8,67.8,4,1
1756.2,130.5,145.8,72.3,5,1
2643.91,82.3,468.8,48.8,5,2
2490.75,109.9,368.8,64.0,5,1
1878.25,197.3,98.4,77.3,4,1
2768.85,207.3,301.0,81.7,4,2
4289.37,201.8,665.0,91.4,4,1
2680.29,201.5,281.3,83.2,4,1
3558.66,213.8,479.3,87.4,5,1
2466.58,142.4,340.2,59.6,5,1
4220.53,188.9,573.5,130.1,5,1
2063.41,182.0,166.8,74.3,4,1
3275.27,162.0,467.0,84.4,4,1
2960.66,161.5,430.8,65.7,5,1
2634.28,171.1,317.0,75.8,5,1
1706.65,138.8,140.9,65.3,4,1
2317.52,165.3,278.8,60.1,4,1
2296.18,187.2,200.2,83.0,4,1
1861.01,215.8,49.0,89.1,4,1
2022.39,153.1,212.4,62.3,4,1
2312.78,112.1,324.0,63.1,4,1
2473.18,222.0,187.0,93.0,4,1
2134.16,173.8,179.7,80.0,4,1
1859.58,181.5,105.1,79.2,4,1
2447.09,156.9,286.5,74.8,5,1
1737.09,196.1,65.2,76.9,4,1
2322.16,180.8,213.0,83.0,5,1
2263.74,160.6,271.7,59.4,4,1
1379.19,139.3,66.0,62.0,4,1
3067.36,189.6,408.8,74.9,4,1
1584.0,154.5,72.9,74.9,4,1
3194.23,162.2,490.2,64.9,4,1
2107.35,152.1,230.4,64.2,4,1
1512.78,139.3,84.7,68.5,4,1
2838.6,136.5,411.7,71.7,6,2
3121.48,159.1,473.1,65.9,5,2
1869.07,187.5,126.7,68.0,4,1
2300.8,122.7,283.4,75.2,5,2
1764.82,103.6,213.0,55.4,5,1
2094.56,170.4,181.3,76.4,4,1
2493.09,198.2,268.4,69.7,4,1
2858.99,162.0,360.9,85.3,5,2
2290.57,145.2,272.8,68.7,4,1
4647.32,162.9,781.0,96.9,6,2
3245.88,150.8,444.5,96.1,6,2
1637.8,150.8,118.9,62.1,4,1
3156.93,150.0,398.7,106.9,5,2
2400.46,194.2,237.2,75.0,4,1
1850.24,160.8,159.5,63.2,4,1
3293.28,153.5,473.6,87.2,4,1
3610.69,178.5,514.1,93.4,4,1
1586.25,123.5,151.0,54.3,5,1
3048.16,116.3,496.5,66.3,5,2
1658.86,206.7,18.3,84.3,4,1
2494.08,98.1,419.0,47.3,5,2
1856.06,137.1,203.3,54.9,4,1
3013.88,214.7,328.2,93.6,4,1
3634.43,143.0,612.7,67.9,5,2
4449.33,165.1,749.2,88.0,5,2
2836.42,126.0,443.8,61.9,4,1
1728.81,199.4,54.5,79.2,4,1
4094.28,179.5,572.1,120.9,5,2
2396.24,190.9,234.1,77.3,5,1
3223.08,173.6,434.9,87.7,6,2
3829.02,178.5,518.9,115.5,5,1
2988.52,153.5,403.6,84.5,6,1
3054.96,129.4,450.1,81.9,6,2
2702.6,185.8,272.7,96.5,5,2
1495.68,146.9,87.7,61.9,4,1
2756.73,164.7,318.1,91.7,4,1
3204.35,166.7,459.6,77.7,4,1
1548.36,165.5,57.6,72.9,4,1
1641.38,142.9,141.0,56.2,4,1
2021.83,191.3,150.5,72.8,4,1
3098.79,139.4,486.8,66.0,4,1
3448.71,168.1,474.3,97.7,6,2
3168.75,205.3,401.6,82.3,4,1
3180.9,128.3,513.7,68.1,4,1
2770.57,190.0,313.8,83.9,4,1
3199.77,206.0,394.4,88.7,4,1
2763.37,236.5,218.8,104.7,4,1
3300.7,152.2,428.6,108.6,5,2
3363.77,133.8,527.2,80.0,5,1
2668.62,95.9,457.1,50.7,5,2
2943.73,221.9,312.5,89.6,4,1
2610.79,111.0,420.9,53.7,5,1
1576.08,186.1,9.6,88.1,4,1
2569.21,181.0,291.9,75.3,4,1
2287.17,129.8,283.1,70.6,4,1
3253.88,228.3,381.2,90.7,4,1
4146.05,166.1,686.9,81.5,6,2
2101.78,147.3,219.7,70.5,5,1
3380.93,169.0,511.9,73.1,4,1
2537.86,132.3,296.5,91.4,5,2
1967.5,227.1,66.5,88.1,4,1
1805.18,90.0,221.2,62.3,5,2
3287.97,190.9,438.7,85.5,4,1
1830.57,121.4,240.1,42.7,4,1
1426.7,161.3,66.2,57.4,4,1
2307.78,212.8,170.1,86.3,5,1
3784.46,174.9,486.8,126.4,5,1
2743.14,95.4,465.2,55.6,6,2
2927.43,204.5,322.0,91.3,5,1
1723.44,202.3,44.4,81.8,4,1
2579.47,101.5,413.3,57.8,6,2
1939.09,119.8,241.6,54.8,4,1
2341.94,144.5,291.3,66.5,4,1
2157.65,207.4,111.8,97.9,4,1
1426.62,131.8,104.3,53.6,4,1
2249.22,123.5,320.9,52.4,4,1
4001.68,176.5,620.8,90.3,6,1
2431.23,127.1,321.8,70.6,5,1
3104.83,156.7,440.9,79.4,5,2
1699.61,148.1,143.6,59.2,4,1
2267.79,189.9,193.2,81.7,4,1
2208.69,182.8,217.7,67.4,4,1
3110.99,145.8,470.0,72.0,4,1
3001.01,180.6,398.0,76.3,4,1
2802.48,137.9,416.1,65.2,5,1
1938.2,184.3,130.2,75.6,4,1
2577.03,205.2,240.2,88.4,4,1
2243.49,168.1,235.7,69.8,4,1
2590.95,212.2,224.7,93.7,4,1
3759.28,197.4,543.3,88.5,4,1
2350.32,142.0,290.2,69.1,4,1
2145.51,186.1,192.1,70.3,4,1
2280.03,94.1,378.9,43.1,4,1
3603.09,166.4,512.4,98.6,5,2
3722.65,141.1,606.2,81.5,5,2
2489.87,226.1,192.6,90.6,4,1
3893.96,173.2,539.6,115.9,5,2
4179.93,183.2,630.7,102.7,5,2
4301.94,174.4,705.4,86.9,5,2
2126.08,199.9,151.4,80.1,4,1
3643.15,193.5,532.0,82.3,5,2
2502.32,125.4,316.6,81.6,6,2
2354.57,152.6,279.4,69.6,5,1
1741.75,91.6,228.8,51.2,5,1
3525.76,168.6,519.8,85.8,5,2
2421.61,171.2,270.6,72.7,4,1
4296.89,196.4,675.1,90.1,5,1
3594.27,168.3,549.7,80.3,5,2
2206.34,167.7,246.5,61.1,4,1
4121.55,184.2,577.0,119.6,5,2
2152.65,224.8,134.8,79.4,4,1
3283.83,148.1,502.3,75.8,5,1
2633.07,157.7,306.3,86.4,4,1
2674.54,179.4,306.4,81.3,4,1
2553.35,229.9,202.7,91.4,4,1
3932.44,192.4,593.3,87.7,5,1
3178.44,214.8,370.4,93.1,4,1
3112.31,143.3,494.9,62.1,5,1
1690.59,142.9,162.6,52.1,4,1
3142.54,124.0,481.0,80.3,5,2
3840.84,152.5,594.5,94.7,5,2
1802.16,235.6,0.0,95.9,4,1
2382.09,148.5,301.2,64.8,4,1
2496.66,176.3,236.7,93.8,5,1
3894.17,156.8,570.8,109.3,5,2
2010.49,208.0,131.0,72.7,4,1
1992.88,158.1,171.9,74.8,4,1
2310.25,103.9,332.5,62.7,5,2
3168.84,186.0,398.0,92.6,4,1
3641.52,178.6,482.5,110.8,5,2
2232.97,133.9,289.4,60.0,5,1
2681.62,180.4,299.2,84.8,4,1
2793.72,140.5,377.6,80.1,5,1
1851.98,207.7,75.0,80.1,4,1
2553.18,125.7,364.8,65.7,4,2
2466.41,203.0,226.2,83.3,4,1
3059.1,174.4,368.5,98.6,6,2
1664.57,174.3,71.4,75.8,4,1
2320.25,122.9,296.5,71.4,5,2
1721.53,105.0,205.8,53.1,4,1
1817.22,132.1,203.0,53.0,4,1
2860.23,186.2,279.1,111.0,5,2
2153.36,244.2,104.5,84.3,4,1
3629.0,160.0,579.9,74.4,4,2
2396.13,153.3,274.3,76.2,5,1
3002.33,154.5,406.0,84.5,5,2
2155.58,201.7,125.0,94.3,4,1
2521.4,105.0,410.1,51.2,4,1
2896.62,111.4,455.9,69.7,6,1
2841.7,231.6,289.9,83.9,4,1
2364.62,199.0,223.9,74.8,4,1
2389.72,92.5,376.9,56.9,5,2
2792.71,198.7,291.5,92.4,5,1
1335.41,117.1,105.1,49.6,4,1
3100.87,214.4,355.2,91.4,4,1
3379.3,162.8,493.1,84.0,5,2
2170.74,85.0,346.4,49.4,5,2
2571.34,89.5,457.4,42.6,5,2
1677.02,156.8,118.7,63.9,4,1
2696.57,129.7,395.4,66.2,4,1
2679.13,120.4,397.9,67.3,6,2
2313.43,176.2,213.7,83.8,4,1
3575.63,182.1,501.7,93.4,5,1
2811.96,222.1,246.7,104.1,5,1
2036.37,250.2,32.1,100.8,4,1
2644.0,145.7,388.1,56.5,4,1
1826.44,167.2,131.6,70.1,4,1
2257.23,145.3,271.6,65.5,4,1
2228.1,136.7,262.2,70.3,5,2
2313.03,169.4,250.3,70.5,4,1
2407.8,137.8,271.8,85.5,4,1
2960.89,175.5,346.9,96.8,4,1
2866.09,170.3,361.5,82.1,4,1
3023.84,140.2,439.3,78.4,5,1
3459.16,161.0,555.1,66.1,4,1
2224.39,210.7,145.4,88.9,4,1
3306.37,173.2,399.5,112.8,5,2
1923.77,164.8,153.3,72.4,4,1
2577.28,153.9,363.3,56.5,5,1
2451.26,165.7,269.5,78.9,4,1
1521.38,115.0,163.7,45.2,4,1
2373.08,219.5,167.6,91.6,4,1
2304.05,222.7,140.7,94.5,4,1
3394.95,127.1,578.0,63.8,5,2
2779.5,195.7,287.1,94.3,5,2
2496.51,165.9,287.6,75.8,5,1
2410.39,202.5,220.9,79.6,4,1
3145.11,143.1,499.8,63.7,5,1
2633.99,132.8,378.2,65.5,4,1
2844.3,119.5,464.4,56.5,5,1
2240.0,129.6,285.6,64.4,4,2
3327.89,123.1,550.9,70.2,6,2
2880.87,129.9,439.5,67.0,5,2
2660.87,156.7,323.2,82.4,4,1
2059.85,115.5,287.7,49.6,5,2
2656.42,136.8,396.9,58.0,5,1
2545.68,124.2,344.8,74.4,6,1
2266.58,105.6,352.7,48.1,5,1
2079.4,83.7,336.6,44.2,6,2
1790.33,113.9,218.2,51.3,4,1
1287.66,128.6,58.4,60.0,4,1
1689.19,106.2,211.2,46.6,5,1
2723.46,193.5,290.8,87.3,4,1
2605.76,118.2,360.5,76.8,6,2
3068.76,185.8,391.8,84.3,4,1
2829.82,166.8,374.9,73.6,4,1
3206.54,117.9,515.4,74.8,5,2
2694.34,206.5,259.3,92.3,5,1
1978.87,202.2,124.3,74.8,4,1
2275.86,113.7,318.8,60.6,6,2
2752.31,179.7,335.4,76.9,4,1
2716.76,154.1,338.9,82.7,4,1
2586.71,118.3,387.2,62.7,4,1
1882.51,121.6,239.8,48.6,4,1
2448.44,149.2,325.8,61.0,4,1
2863.66,145.9,397.8,76.6,4,1
2351.85,208.1,200.1,79.9,4,1
2814.75,106.8,490.5,47.3,5,2
4249.83,191.2,689.1,81.0,5,2
4262.22,146.0,709.0,93.6,5,2
2966.0,118.3,459.3,72.9,5,2
3734.35,151.7,586.2,86.9,5,2
2412.62,162.0,284.1,69.8,4,1
4147.81,173.8,665.5,87.9,5,2
3068.37,159.4,412.6,86.7,5,1
2462.59,150.1,327.6,61.3,4,1
1743.92,136.3,169.0,58.1,4,1
2128.03,87.2,350.2,42.1,6,2
2089.33,125.7,270.1,56.2,4,1
2493.37,132.7,300.8,84.3,6,1
2247.78,120.7,310.5,58.1,4,1
2481.6,143.9,261.1,95.8,5,2
3005.35,153.8,375.2,98.8,5,2
2571.91,147.1,359.2,60.8,5,1
2465.72,210.0,198.9,92.2,4,1
2639.11,157.3,344.8,70.1,4,1
2295.1,96.7,342.1,60.0,5,2
2625.04,218.5,246.1,85.2,4,1
1287.8,117.9,96.7,47.7,4,1
1098.65,111.0,58.9,46.6,4,1
1527.08,106.6,169.8,46.8,4,1
3464.93,153.3,491.7,98.3,5,2
2627.4,127.1,370.0,71.0,4,1
2481.51,106.6,387.3,56.2,4,1
1423.12,112.9,143.4,44.2,4,1
3356.93,134.9,560.5,63.9,5,2
3334.25,133.8,540.7,70.7,5,1
3913.41,207.0,501.4,120.0,5,2
1689.32,123.8,174.8,55.0,4,1
4384.87,231.6,641.8,99.0,5,1
3581.2,202.1,514.7,79.3,5,1
2892.81,133.1,383.8,91.7,6,2
2158.17,87.4,345.3,47.5,4,1
2090.91,124.0,259.8,61.8,4,1
4002.53,147.9,646.2,91.8,5,1
1988.05,130.2,253.1,50.5,4,1
3413.98,142.6,521.4,84.2,6,2
3068.02,179.1,394.3,86.0,4,1
1438.78,170.8,37.4,67.3,4,1
2250.2,143.0,240.7,79.5,6,2
2624.05,240.8,213.0,89.9,4,1
1697.62,93.2,205.4,55.9,5,1
2722.15,155.8,355.1,75.4,4,2
4012.98,148.7,673.7,80.4,5,2
3323.1,178.7,480.3,76.3,4,1
2900.71,155.8,339.2,102.3,5,1
2756.92,150.7,379.1,70.9,5,1
2900.22,188.8,349.5,83.0,5,1
3392.92,170.7,446.0,102.9,5,2
2658.86,114.9,422.9,56.4,5,2
2194.74,158.1,238.6,67.5,5,1
2581.47,98.2,427.3,53.3,6,2
2422.12,128.4,377.0,44.5,4,1
2168.29,220.8,124.9,87.3,4,1
2421.49,194.4,224.7,82.8,4,1
2048.31,217.7,90.0,90.9,4,1
2127.16,130.0,269.0,59.0,4,1
1314.96,144.8,43.8,62.3,4,1
2727.77,160.2,267.1,113.2,6,2
2395.42,172.0,266.9,71.1,4,1
2185.67,234.4,99.4,94.5,4,1
3872.8,184.0,551.5,103.4,5,2
2149.2,202.9,131.8,90.0,5,1
2655.59,202.7,255.8,91.3,4,1
1787.11,129.9,206.7,49.0,4,1
2429.47,105.1,381.6,53.6,6,1
3430.88,170.2,475.6,94.2,6,2
3352.33,154.4,494.3,84.2,4,2
2585.37,205.7,226.6,95.2,4,1
3053.1,176.8,328.5,114.7,5,2
3092.69,179.7,411.7,80.8,6,2
3167.02,218.4,363.6,93.2,4,1
2811.27,107.1,493.0,45.7,6,2
2526.16,170.3,233.8,101.1,5,2
2531.95,156.9,272.8,90.3,6,1
2162.17,106.9,304.9,57.2,6,1
3937.99,166.9,618.4,88.5,5,2
3207.27,229.2,348.7,99.6,4,1
3835.6,206.4,487.0,118.0,6,2
2406.96,135.2,299.9,74.1,4,1
2314.52,135.3,291.4,67.5,4,1
2730.31,117.3,429.4,60.4,5,1
2741.86,187.7,274.7,99.2,5,1
3203.34,199.8,406.5,86.4,4,1
3514.83,163.8,558.5,69.5,5,1
3176.28,174.4,349.2,120.2,5,1
3139.5,180.6,427.7,78.5,5,1
2112.52,124.4,230.6,77.0,5,1
2228.57,103.6,321.8,58.6,4,1
2944.36,121.9,468.9,64.5,4,2
1917.1,148.6,199.2,58.4,4,1
1614.53,219.4,9.4,77.7,4,1
1996.71,198.7,138.3,72.1,4,1
2137.01,192.4,151.8,84.5,4,1
1960.71,182.4,130.3,78.9,5,1
2410.1,150.7,304.2,65.6,5,2
2642.19,94.1,466.9,44.2,5,1
2523.77,171.1,292.0,74.6,4,1
2439.09,92.5,367.0,66.8,6,1
3241.16,109.6,587.0,50.5,5,1
1828.75,163.3,127.1,74.1,4,1
3040.24,140.5,483.9,60.3,6,1
2933.16,93.8,533.8,47.0,5,2
2444.11,162.6,304.6,63.9,4,1
2696.8,249.3,216.0,92.8,4,1
1895.91,88.6,287.0,43.7,5,1
