gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks
0,25,181,57.5,19.8,4,2,7,13
0,35,170,65.9,25.7,3,1,-8,10
1,51,186,51.1,17.9,5,2,3,9
0,59,198,79.5,18.1,1,2,5,8
0,49,165,83.5,16.7,4,2,4,6
1,27,182,50.4,29.9,4,0,0,14
1,33,194,54.9,27.7,3,2,2,6
1,26,199,84.4,29.2,2,2,4,5
0,58,151,67.9,13.2,3,0,0,4
1,30,153,58.2,12.3,5,2,4,7
0,43,187,53.7,12.9,1,2,5,5
0,32,177,69.3,22.4,2,0,0,15
0,26,168,89.6,14.6,1,1,-4,11
0,22,181,101.1,28.6,3,0,0,15
0,38,189,80.4,10.0,5,1,-6,8
0,51,187,60.0,18.1,4,0,0,11
1,23,157,65.3,0.0,3,1,-8,14
0,34,153,83.5,13.5,1,2,4,14
1,57,156,89.8,0.0,1,0,0,6
1,43,175,96.3,15.2,1,0,0,15
0,27,187,71.7,16.7,3,2,3,9
1,29,188,95.6,21.7,4,1,-2,8
0,59,197,57.1,11.1,1,0,0,4
0,51,192,96.0,21.8,1,1,-6,10
1,56,187,90.8,23.2,3,2,5,11
1,41,151,106.0,26.2,2,0,0,9
0,21,157,89.2,18.6,5,1,-4,5
0,19,176,107.2,20.3,3,0,0,9
1,59,158,93.0,11.0,1,0,0,12
0,47,160,80.4,27.7,1,1,-2,5
0,48,184,67.7,25.2,4,0,0,7
0,60,168,81.6,11.9,1,2,3,15
0,58,180,61.6,22.9,5,0,0,6
1,55,157,52.4,23.5,3,2,5,9
0,51,152,55.3,12.4,2,2,6,14
1,55,170,94.8,18.3,2,0,0,9
1,21,163,53.1,26.0,4,1,-8,11
0,30,151,55.8,12.5,4,0,0,12
0,22,168,69.6,19.2,3,2,7,9
1,58,154,71.2,27.6,5,2,7,15
1,51,183,96.1,15.8,2,1,-4,7
1,21,192,95.9,27.0,1,0,0,7
1,50,194,98.9,25.3,1,0,0,8
1,55,173,83.7,22.3,2,1,-7,14
0,53,176,82.1,29.9,4,0,0,9
1,48,194,87.2,12.3,4,0,0,16
0,48,199,75.3,21.8,5,0,0,13
1,36,168,87.0,13.7,5,0,0,11
1,21,190,56.8,0.0,2,2,7,12
0,51,150,88.5,25.8,5,0,0,10
0,54,173,66.8,10.2,2,1,-5,8
0,57,159,89.3,0.0,1,1,-8,7
1,52,187,61.7,25.3,3,1,-3,8
0,33,153,77.9,11.4,3,1,-3,11
1,27,195,91.6,11.6,1,1,-7,9
0,47,171,90.2,27.1,5,1,-8,16
0,53,178,83.7,15.7,1,1,-4,7
1,30,183,63.4,16.6,1,2,2,6
1,39,152,109.7,14.3,3,1,-5,9
1,49,166,60.4,21.1,1,1,-3,14
0,46,152,73.3,0.0,4,2,5,5
1,33,157,60.3,19.0,4,1,-5,7
1,26,187,73.5,11.4,2,2,3,7
0,41,176,108.7,29.8,1,2,5,11
1,46,153,53.5,0.0,2,0,0,6
0,38,153,105.5,28.5,2,2,6,14
0,32,162,58.3,29.3,2,2,8,6
0,31,176,77.2,0.0,3,0,0,4
1,28,187,54.9,12.6,5,2,3,12
1,18,163,91.9,10.7,1,0,0,16
1,49,197,84.8,11.0,5,0,0,9
1,46,189,90.2,16.8,2,0,0,8
0,28,160,57.8,11.1,2,2,7,7
1,51,183,72.5,28.7,1,1,-2,13
0,38,158,100.1,0.0,1,1,-5,16
0,33,181,78.4,23.3,3,2,5,8
1,59,165,101.1,13.5,5,1,-5,14
1,57,189,101.2,0.0,2,0,0,12
0,43,152,63.3,0.0,3,2,4,7
1,55,174,108.6,28.4,1,0,0,5
0,31,173,65.4,28.0,1,0,0,11
0,44,151,84.8,21.6,1,1,-2,15
0,32,195,99.4,17.2,5,0,0,15
0,42,178,58.5,26.2,1,2,5,15
1,38,153,74.6,25.8,4,2,5,7
1,51,159,69.8,29.0,3,1,-7,15
0,19,187,95.6,26.3,5,0,0,14
0,60,184,73.6,22.8,2,0,0,10
0,19,150,92.0,29.7,2,1,-6,6
0,47,175,60.4,14.6,4,2,6,9
1,60,186,95.2,16.8,4,0,0,15
1,27,159,72.7,0.0,2,1,-7,8
1,55,162,65.3,29.0,2,0,0,14
1,28,157,105.8,14.0,3,2,6,5
0,32,179,76.4,29.4,4,2,7,13
0,30,179,108.0,20.4,5,0,0,16
0,40,157,105.2,22.6,2,2,5,14
0,31,185,75.2,11.5,5,1,-2,4
0,26,159,78.9,26.6,3,0,0,12
1,18,181,69.2,27.4,2,2,7,13
0,45,163,63.9,27.8,1,0,0,11
1,53,163,104.5,0.0,1,1,-8,7
1,46,192,105.3,27.6,1,2,4,14
0,19,185,95.9,0.0,5,2,7,13
0,58,200,56.0,27.8,2,2,6,11
0,33,168,51.9,28.4,1,1,-7,9
0,28,177,57.1,0.0,4,1,-2,5
0,59,192,72.2,21.6,2,2,3,8
0,50,178,89.2,22.1,4,2,6,15
0,37,183,89.2,0.0,2,1,-3,11
0,31,176,79.3,22.1,2,1,-4,13
1,23,155,93.3,21.3,5,1,-4,12
0,33,158,94.3,30.0,5,1,-2,9
1,22,164,104.7,0.0,4,1,-6,16
0,37,180,107.0,27.8,1,1,-6,15
1,59,166,88.8,18.8,1,0,0,13
0,49,200,99.7,10.3,1,0,0,6
0,53,189,74.5,16.6,4,2,3,8
0,29,181,60.1,14.8,2,0,0,8
1,42,158,80.4,0.0,3,2,5,7
0,42,150,53.2,19.6,2,0,0,4
1,53,181,66.4,26.3,3,1,-4,9
0,32,198,72.7,12.5,3,1,-5,15
1,34,192,52.9,0.0,2,2,6,13
1,45,150,61.2,16.7,2,0,0,6
1,51,172,61.4,0.0,4,0,0,4
1,24,155,103.1,24.4,1,2,7,5
1,56,152,74.1,28.0,2,2,4,6
0,38,174,101.0,0.0,5,2,4,9
0,23,174,98.1,22.2,3,1,-7,9
0,18,175,101.2,24.9,2,2,4,8
0,18,182,51.8,13.9,2,0,0,4
1,31,180,64.5,14.8,4,2,2,14
1,55,186,96.9,16.4,3,2,5,11
1,33,189,75.8,13.0,1,2,4,12
0,21,160,91.5,25.8,2,2,4,10
1,18,185,100.7,0.0,2,2,6,16
0,31,189,81.9,20.9,4,1,-6,13
1,29,150,92.9,12.2,1,2,3,12
1,28,180,73.3,20.2,2,1,-4,15
0,26,190,65.7,28.6,3,0,0,13
0,32,163,93.3,0.0,2,0,0,11
1,41,177,65.0,12.3,2,1,-8,15
0,37,186,67.8,18.1,1,2,8,14
0,29,160,72.2,0.0,5,0,0,6
0,40,181,58.1,21.3,5,1,-4,10
0,41,178,60.1,0.0,2,1,-4,16
0,36,175,94.9,15.0,4,0,0,13
0,41,199,50.2,11.4,3,0,0,16
0,40,176,90.3,0.0,5,2,3,4
0,57,185,90.1,27.7,3,2,8,14
0,22,156,93.4,21.9,1,1,-2,5
1,52,166,87.7,29.9,3,1,-7,6
1,59,154,98.7,13.2,3,2,3,15
0,30,175,82.7,21.2,1,1,-7,11
1,20,197,93.8,27.1,1,1,-8,15
1,22,185,106.7,16.8,2,1,-2,9
0,57,191,66.7,14.5,5,2,5,7
0,51,174,94.7,12.2,1,2,4,10
0,43,197,98.2,23.2,3,2,4,4
0,21,156,103.7,19.6,4,2,3,10
1,49,184,55.7,0.0,5,0,0,9
0,34,184,96.3,0.0,5,0,0,11
1,59,183,88.5,12.5,5,1,-3,12
1,42,163,104.1,19.5,3,0,0,15
1,36,198,105.7,21.8,2,1,-7,14
0,22,156,78.5,29.0,1,0,0,12
1,37,152,60.5,26.9,2,1,-8,8
1,58,199,98.6,29.9,1,2,3,15
0,60,194,72.0,25.8,5,0,0,11
1,32,194,68.5,28.8,4,2,6,6
1,29,152,92.2,21.2,4,0,0,16
1,36,178,79.0,17.9,5,1,-6,13
1,59,187,69.5,14.7,2,1,-7,5
0,23,152,90.7,23.5,5,2,3,12
0,60,190,55.8,0.0,1,0,0,13
1,45,189,84.1,24.5,4,1,-2,11
0,60,178,78.1,16.6,3,2,8,9
0,31,187,87.0,22.7,1,0,0,9
0,29,164,79.5,29.5,5,2,5,13
1,32,165,99.7,0.0,5,0,0,9
1,48,178,92.3,0.0,3,1,-2,10
1,32,187,66.1,22.0,1,2,2,13
0,46,170,108.0,20.6,3,2,5,14
1,58,179,72.4,20.9,3,2,3,13
1,29,167,87.3,0.0,4,1,-6,16
0,39,195,90.5,0.0,4,1,-7,13
1,26,195,92.2,0.0,1,1,-4,15
0,52,171,68.8,11.3,3,2,5,6
1,20,158,90.0,25.7,1,2,2,6
0,27,162,53.9,21.8,3,2,2,5
0,49,199,92.8,19.9,1,2,3,9
1,34,195,94.4,27.9,3,0,0,13
1,45,178,76.5,0.0,3,2,5,6
0,60,171,95.7,23.7,2,0,0,6
0,23,179,61.4,16.1,2,0,0,12
1,49,193,78.2,0.0,1,0,0,9
0,46,186,93.4,13.2,2,2,6,10
0,26,188,66.9,15.8,2,2,4,9
0,56,179,97.5,10.1,1,1,-3,6
0,55,172,54.3,11.8,4,1,-6,11
1,20,189,78.2,27.2,2,1,-6,14
0,34,195,91.5,0.0,1,2,7,15
1,41,169,62.2,26.8,5,0,0,13
0,20,183,83.1,11.8,1,0,0,6
1,20,181,82.8,24.8,2,2,5,13
1,19,198,97.2,16.1,5,1,-6,15
0,45,198,69.7,21.0,5,0,0,9
1,23,179,69.3,27.6,5,1,-8,5
1,38,174,64.3,10.8,5,1,-4,16
0,34,198,108.9,0.0,2,2,4,14
0,31,200,106.5,0.0,2,1,-5,8
1,40,156,63.3,19.1,5,1,-7,4
1,29,154,93.0,17.6,4,1,-6,5
0,22,200,74.1,0.0,3,1,-8,10
0,22,176,101.9,17.9,5,2,4,14
1,55,169,56.8,26.2,4,0,0,12
0,40,192,54.1,0.0,5,0,0,11
1,42,157,106.6,26.5,3,2,2,4
0,42,200,109.5,13.2,3,1,-8,14
0,42,177,54.3,10.0,1,0,0,10
0,41,182,98.3,14.7,3,0,0,6
0,35,180,62.9,13.0,5,2,2,10
0,29,153,98.6,23.0,3,0,0,4
0,31,174,72.3,12.1,2,0,0,10
0,37,164,70.3,22.8,3,2,5,13
1,31,152,81.0,20.1,1,0,0,9
0,30,156,100.7,28.2,4,2,7,13
1,37,171,103.5,24.2,2,1,-8,16
0,34,185,74.9,0.0,3,1,-8,10
1,41,200,108.7,29.4,2,0,0,14
1,45,186,92.8,27.8,1,1,-6,15
1,48,168,54.5,0.0,1,0,0,13
0,21,155,95.5,14.6,5,2,7,9
0,42,173,73.4,22.5,5,0,0,14
1,50,178,58.2,21.7,2,2,3,16
1,28,184,75.9,11.6,3,0,0,6
1,59,168,75.4,29.4,5,0,0,16
1,54,182,51.0,10.2,2,0,0,16
0,23,200,64.7,21.0,3,0,0,11
1,39,175,55.7,10.3,1,0,0,10
0,25,158,78.7,27.2,2,0,0,15
0,20,183,60.9,20.2,2,0,0,14
1,35,185,58.3,20.3,2,2,7,11
1,54,194,68.9,13.2,3,0,0,6
0,41,156,103.2,17.2,3,2,2,10
1,37,190,62.1,23.8,3,2,2,6
1,60,179,86.7,12.8,4,1,-7,6
1,42,150,109.9,25.4,4,1,-3,11
1,25,154,60.9,12.7,5,0,0,16
1,53,172,61.0,0.0,1,2,6,8
0,46,168,53.9,11.8,2,0,0,11
1,43,178,50.6,22.8,1,0,0,16
0,46,152,64.8,0.0,1,0,0,16
0,35,150,91.6,14.3,5,0,0,16
1,47,198,92.8,12.2,1,2,4,11
0,18,162,106.4,18.0,3,1,-7,9
1,18,193,106.4,15.7,2,0,0,4
0,48,197,76.1,0.0,3,2,3,10
0,29,183,85.1,0.0,5,1,-6,9
0,58,192,85.1,23.0,4,2,6,12
1,43,180,76.7,12.2,1,0,0,5
1,21,182,55.4,20.1,2,2,6,5
1,24,165,96.9,0.0,5,2,5,16
1,56,199,108.1,0.0,1,0,0,12
1,42,186,68.8,20.7,2,2,7,8
1,48,168,56.7,0.0,5,2,7,11
0,18,183,95.3,24.5,2,2,7,15
0,21,166,65.0,28.9,5,2,5,16
1,29,182,62.9,0.0,4,0,0,12
0,24,188,95.3,0.0,1,2,7,16
0,39,194,100.0,11.0,1,0,0,6
1,24,151,86.5,12.7,2,2,3,5
0,55,169,80.3,24.8,3,0,0,5
0,49,193,72.0,19.8,5,0,0,6
1,32,174,88.9,12.8,5,2,6,16
0,57,157,78.7,23.7,3,2,6,11
0,56,166,91.9,22.3,5,0,0,15
0,42,158,72.6,16.3,1,2,5,5
0,56,162,92.9,18.8,3,2,2,5
0,50,196,51.2,16.7,4,1,-6,12
0,51,180,56.8,0.0,3,0,0,4
0,29,199,57.8,26.0,5,2,2,5
0,40,153,52.8,0.0,5,2,8,14
1,51,175,89.1,16.0,4,1,-3,4
1,59,188,51.6,29.3,3,2,5,11
1,38,160,77.6,30.0,5,1,-7,6
1,48,155,88.7,20.7,4,1,-7,16
0,55,152,90.9,27.0,1,0,0,11
0,32,180,55.3,25.3,1,2,4,7
0,30,195,108.1,11.7,4,0,0,8
0,32,173,80.6,0.0,1,2,4,10
1,43,177,86.5,11.7,1,0,0,5
0,35,154,91.3,15.7,1,2,4,4
1,41,151,103.8,13.5,3,0,0,15
0,20,194,107.5,14.7,4,1,-7,7
0,39,156,105.8,28.5,2,0,0,12
1,56,162,68.5,18.1,2,2,3,4
0,39,171,77.6,12.0,2,2,6,6
1,53,151,63.7,26.6,5,0,0,15
1,24,174,99.9,26.2,4,1,-3,4
0,26,192,108.7,13.9,3,2,5,4
1,43,159,108.5,12.4,3,0,0,7
0,45,185,98.3,29.5,1,1,-3,15
0,34,196,102.4,12.1,5,0,0,10
1,51,192,51.8,26.7,5,1,-7,5
0,22,193,109.3,13.1,2,0,0,13
1,50,166,93.3,0.0,5,2,5,9
1,48,176,99.8,19.9,2,1,-7,10
0,44,155,91.7,24.4,3,1,-5,5
0,21,173,106.6,29.7,3,2,2,7
0,19,177,96.5,11.8,3,0,0,12
1,56,158,65.0,23.3,2,1,-8,8
0,59,183,100.9,26.0,5,2,2,7
0,49,157,91.8,22.5,3,0,0,11
1,50,161,83.8,28.6,1,1,-7,11
1,35,174,70.9,14.9,2,0,0,15
0,20,167,107.4,0.0,1,0,0,8
0,38,171,85.1,24.1,3,0,0,8
1,58,192,88.2,11.6,3,1,-6,11
0,54,165,109.2,22.4,5,0,0,15
1,20,162,90.9,22.7,3,1,-3,12
1,27,170,68.6,22.7,4,1,-8,10
0,38,200,103.1,20.4,5,0,0,13
0,30,154,83.4,0.0,5,0,0,7
1,25,185,84.2,0.0,3,0,0,15
0,22,183,107.1,18.3,2,0,0,9
0,47,181,80.5,11.1,5,1,-2,11
1,51,161,65.5,25.5,2,2,8,4
1,25,150,108.5,0.0,3,1,-5,7
1,31,176,74.0,26.5,2,1,-4,4
1,22,182,104.9,19.5,4,0,0,7
0,21,162,101.1,19.3,5,2,7,7
0,59,178,102.0,0.0,5,1,-2,15
0,53,186,68.2,0.0,3,0,0,9
1,32,179,74.0,11.1,1,1,-2,15
0,52,184,106.4,0.0,2,1,-2,7
1,35,186,104.7,0.0,3,1,-4,5
1,25,176,66.8,10.0,1,0,0,11
1,31,194,60.1,28.5,4,1,-6,9
0,19,186,104.2,0.0,2,0,0,4
1,52,159,74.3,0.0,5,0,0,10
1,37,153,78.5,0.0,5,1,-8,15
0,32,185,95.6,24.3,3,2,5,7
0,46,167,95.1,17.8,5,2,2,15
1,21,152,59.3,29.7,1,0,0,8
1,55,189,90.1,23.0,3,0,0,10
0,37,177,84.6,0.0,5,2,7,16
1,55,192,91.0,28.0,5,0,0,4
1,41,163,70.4,12.8,5,2,2,16
0,36,151,59.6,26.5,1,2,6,16
0,37,195,86.8,0.0,5,0,0,13
0,35,155,64.9,11.2,1,2,2,6
1,38,174,94.9,11.8,5,0,0,5
1,24,179,61.6,14.9,2,2,4,9
0,40,153,61.5,14.8,3,1,-5,13
1,51,164,61.8,18.8,2,1,-3,5
0,25,180,74.6,18.7,2,0,0,6
1,24,155,93.1,15.0,2,1,-2,15
1,37,160,62.2,20.2,5,0,0,12
0,45,199,84.5,25.0,2,0,0,12
1,41,181,97.4,10.4,5,1,-4,9
1,28,189,54.3,17.6,3,0,0,14
1,45,156,77.5,17.5,3,0,0,12
0,50,190,101.0,20.1,3,1,-3,5
1,33,188,62.6,13.7,4,1,-6,15
1,57,178,97.7,25.3,2,2,5,8
0,26,197,72.3,25.7,4,1,-5,7
1,34,183,106.7,29.8,2,0,0,5
0,40,182,60.5,13.3,3,0,0,7
0,26,193,70.6,16.1,2,1,-8,9
0,30,152,89.7,16.4,4,1,-2,13
0,60,154,71.9,27.0,1,2,6,4
0,55,153,85.5,20.3,5,1,-4,12
0,60,165,56.6,19.5,3,2,8,9
1,26,177,50.5,14.0,2,0,0,10
1,26,160,88.0,0.0,2,2,5,6
1,19,195,65.7,23.4,5,1,-8,10
1,32,170,82.7,0.0,3,0,0,4
0,28,191,72.8,24.7,2,1,-8,9
1,42,182,59.7,20.8,5,1,-7,7
0,54,172,66.6,27.4,4,2,6,10
1,54,180,91.5,25.8,1,2,6,12
1,27,151,55.0,0.0,3,2,5,11
1,37,169,81.6,12.6,3,1,-7,10
1,53,160,72.2,19.5,5,2,2,12
1,37,181,98.6,18.2,4,1,-4,10
1,54,162,84.6,0.0,5,0,0,16
1,58,166,68.4,11.8,1,2,7,14
0,49,189,107.3,17.6,3,2,4,15
0,34,176,51.0,19.9,4,0,0,16
1,26,188,80.2,0.0,5,1,-6,15
0,59,188,66.4,14.0,5,2,5,10
1,31,178,80.9,24.5,1,2,3,4
0,33,192,96.9,23.1,1,1,-7,10
0,24,190,71.1,17.1,1,2,3,6
0,19,158,69.5,13.6,2,0,0,6
1,32,184,88.1,27.4,3,2,7,10
1,60,160,82.8,22.1,2,1,-5,7
0,60,172,50.8,0.0,4,2,2,6
1,21,158,76.2,17.6,5,0,0,11
1,41,151,70.4,19.8,2,2,4,6
0,37,163,54.7,13.8,2,2,2,13
0,24,175,70.0,29.0,2,0,0,12
1,41,165,76.6,0.0,1,0,0,13
0,42,178,98.4,0.0,5,2,6,15
0,49,157,72.8,23.9,2,1,-6,5
1,60,196,90.0,10.9,1,0,0,10
1,50,189,54.1,12.5,1,1,-7,4
1,49,177,102.5,12.3,4,0,0,7
0,20,168,97.3,10.5,1,2,4,11
0,52,152,86.7,18.5,4,1,-4,4
0,48,172,105.7,0.0,5,0,0,8
0,48,180,104.5,15.0,5,2,4,9
0,50,193,73.1,15.6,5,1,-4,5
0,35,156,85.6,18.8,3,1,-5,7
1,32,188,50.6,0.0,5,2,5,4
0,56,164,62.1,15.7,3,0,0,16
0,23,171,101.7,28.4,2,1,-2,16
1,33,198,89.3,21.4,5,0,0,16
1,50,177,99.8,0.0,2,1,-2,9
1,33,182,72.4,18.1,3,0,0,7
1,55,170,101.4,16.8,2,1,-2,16
1,22,185,101.9,27.9,4,2,4,12
0,40,156,86.4,20.0,5,2,7,7
1,49,150,54.9,19.1,4,1,-7,5
0,39,174,90.2,17.8,1,1,-5,10
1,29,179,96.2,0.0,1,2,4,6
1,30,185,68.6,0.0,4,2,8,6
1,59,195,54.1,0.0,1,0,0,12
0,48,173,109.5,26.4,4,2,8,10
0,21,161,94.1,25.9,1,0,0,4
1,59,170,82.3,15.4,3,1,-2,14
1,55,195,87.0,16.4,5,1,-5,6
1,58,195,87.7,11.0,1,2,8,13
0,46,189,109.1,27.1,1,1,-2,15
1,27,153,65.8,21.4,1,2,4,4
0,43,173,98.7,30.0,2,1,-6,11
1,53,168,52.8,19.4,3,2,5,15
1,18,192,55.1,20.0,4,0,0,16
1,21,190,108.4,0.0,5,0,0,5
0,41,193,56.4,25.3,3,0,0,13
1,56,195,60.5,0.0,5,1,-5,12
1,21,165,62.6,18.4,2,0,0,6
1,18,179,89.7,10.0,3,1,-2,4
0,25,155,100.3,21.6,1,1,-5,14
1,22,173,70.3,11.0,2,0,0,11
0,31,154,103.4,21.1,5,2,4,16
0,43,182,72.2,0.0,4,1,-7,8
0,26,191,65.9,20.0,1,1,-3,5
0,43,165,101.9,20.4,1,2,3,11
0,19,153,94.4,0.0,3,2,7,12
0,26,166,56.1,14.3,1,0,0,11
0,46,184,61.1,15.3,5,2,8,5
0,40,167,56.2,29.9,2,0,0,9
1,19,176,58.8,11.7,1,2,7,6
0,48,173,50.1,11.3,2,1,-6,14
1,30,150,85.7,11.9,5,1,-8,5
1,27,190,86.1,17.9,4,2,3,14
1,44,178,81.5,14.5,1,0,0,6
0,37,187,74.3,24.6,1,1,-6,4
0,28,155,65.7,13.2,5,1,-6,14
1,29,158,77.5,13.7,3,2,4,13
0,54,173,72.3,16.5,5,1,-6,12
1,22,150,83.2,22.8,1,2,5,14
1,38,155,98.5,19.7,4,2,2,13
1,48,153,80.7,28.3,2,1,-2,14
1,46,194,53.2,29.2,2,0,0,13
0,19,170,67.1,28.4,5,1,-6,4
0,59,178,88.6,14.0,1,0,0,8
0,20,161,86.5,20.5,4,2,4,12
1,56,191,81.3,16.7,3,2,4,8
1,55,159,89.2,11.2,5,1,-7,8
0,22,158,73.0,23.5,4,2,6,7
0,25,180,105.7,0.0,1,2,3,7
0,31,160,77.2,12.7,4,0,0,4
0,43,164,98.0,15.9,1,2,2,16
1,44,174,63.4,17.3,2,0,0,8
0,43,177,90.7,25.8,4,2,6,8
0,38,156,75.8,19.8,5,2,7,12
1,21,187,51.0,28.9,4,1,-4,10
1,60,184,60.3,22.3,5,0,0,14
1,21,176,84.9,27.6,4,0,0,6
1,21,186,100.5,24.0,1,1,-3,15
1,60,174,86.1,12.6,5,2,3,5
0,43,151,74.5,0.0,5,1,-7,9
1,50,172,81.1,29.7,1,1,-6,11
0,20,161,93.3,0.0,2,0,0,4
0,49,168,71.2,28.5,2,1,-3,10
1,19,175,86.6,21.3,3,1,-5,6
0,60,166,74.8,11.9,2,1,-8,10
0,59,192,80.7,0.0,2,1,-5,13
1,44,179,108.1,24.3,1,0,0,13
0,28,200,89.6,0.0,1,1,-5,4
1,21,156,95.4,10.4,2,1,-4,4
1,33,177,62.8,24.7,5,2,4,12
0,52,179,99.7,0.0,4,1,-3,10
1,35,160,93.4,27.2,1,1,-2,14
1,29,199,62.9,25.8,1,1,-2,6
1,27,160,105.1,15.8,5,1,-8,6
1,55,167,56.4,17.4,5,1,-3,8
0,51,195,52.9,10.4,5,0,0,16
1,22,200,90.6,24.4,3,1,-6,12
1,31,199,106.2,0.0,3,2,8,7
1,49,179,60.0,0.0,4,2,4,12
1,22,188,72.3,11.5,1,1,-6,15
1,23,160,64.2,25.0,2,1,-2,6
1,26,150,71.2,17.9,5,2,6,16
0,52,157,69.9,19.6,3,2,8,15
0,30,151,67.9,14.0,5,2,2,5
0,32,157,70.1,14.9,4,2,6,13
1,44,178,64.4,16.8,5,0,0,14
1,40,168,101.8,21.1,5,0,0,4
1,21,152,55.2,15.6,4,1,-5,16
1,36,182,79.1,29.5,3,2,4,10
1,24,176,100.1,26.9,4,1,-5,11
1,46,177,96.3,12.5,3,1,-5,13
1,60,151,102.0,22.1,3,2,4,8
1,35,194,102.8,23.6,5,1,-2,5
0,40,192,51.1,29.8,3,1,-6,11
1,46,182,57.9,21.7,1,0,0,6
0,23,159,65.4,29.9,4,0,0,10
1,37,150,63.8,17.1,1,0,0,8
1,53,182,84.8,26.0,1,1,-5,9
0,48,196,103.6,15.8,4,1,-3,16
0,41,161,76.9,0.0,3,2,4,4
0,35,195,94.0,25.9,2,1,-4,10
1,32,200,104.7,15.2,3,1,-6,15
1,39,172,70.2,0.0,5,1,-6,4
0,30,154,82.3,13.0,2,1,-4,11
0,37,173,103.8,16.3,3,2,5,7
0,55,161,67.7,11.6,5,0,0,13
0,54,176,54.9,27.7,3,0,0,6
1,29,173,87.3,26.4,4,0,0,13
1,59,169,67.2,16.8,4,0,0,13
0,58,189,57.6,0.0,3,0,0,9
1,24,152,52.1,25.4,1,1,-4,4
1,57,158,53.6,23.4,5,0,0,16
1,45,191,68.4,13.2,5,0,0,16
1,47,186,59.6,24.1,4,0,0,5
1,53,153,93.5,29.3,1,2,5,5
0,23,164,51.1,24.9,2,1,-4,16
1,55,187,74.2,17.9,2,2,5,16
1,42,194,102.7,11.9,3,1,-3,5
1,46,159,86.4,25.7,1,0,0,16
1,41,156,107.0,27.9,2,0,0,14
1,48,167,52.1,13.6,1,2,4,11
0,59,171,89.2,0.0,2,2,5,13
1,21,182,80.7,21.4,3,1,-6,5
1,18,187,106.1,22.3,4,0,0,4
0,54,200,81.2,11.7,2,1,-5,9
1,53,168,67.9,19.7,1,0,0,11
0,42,157,82.3,25.1,1,0,0,6
0,58,169,58.7,17.3,4,0,0,10
1,58,165,60.3,12.1,1,0,0,14
1,20,184,82.0,14.6,1,0,0,13
0,48,176,100.3,0.0,2,1,-5,4
0,24,153,73.9,25.3,2,0,0,8
1,28,196,88.7,16.9,5,1,-3,14
1,26,155,76.5,16.7,4,1,-3,13
1,41,194,71.1,12.7,1,0,0,9
1,22,191,72.8,0.0,2,1,-7,6
0,48,194,92.5,0.0,5,1,-7,12
1,57,178,106.8,24.8,4,2,8,14
0,57,171,84.5,13.8,3,0,0,8
0,28,187,62.3,27.3,3,2,4,15
1,28,174,54.6,20.5,3,1,-5,13
0,43,162,88.6,26.6,3,2,2,13
0,54,195,62.5,16.1,3,0,0,8
0,25,155,99.4,25.4,4,2,6,7
0,41,161,64.1,23.0,2,2,6,9
1,21,173,89.7,24.9,4,0,0,9
0,33,195,98.7,29.1,4,2,5,6
1,27,163,101.7,15.5,1,1,-6,5
0,25,179,93.8,18.9,2,0,0,15
0,48,181,109.9,22.8,1,1,-8,4
1,53,186,91.7,0.0,3,2,3,8
1,56,187,51.4,0.0,3,1,-6,14
1,34,165,75.0,0.0,1,1,-8,13
1,28,189,79.5,18.3,2,0,0,15
1,53,182,106.4,0.0,2,1,-8,9
0,23,189,51.0,12.3,1,2,7,6
0,31,179,69.8,25.0,5,1,-3,13
1,45,154,91.1,24.9,4,2,6,14
0,37,184,106.5,23.1,1,2,7,8
0,49,170,51.3,28.3,5,1,-2,7
0,26,177,97.3,26.7,2,1,-5,12
1,50,176,87.6,0.0,4,0,0,11
0,45,197,105.0,27.8,1,2,3,13
0,60,188,108.7,25.4,1,2,8,14
0,27,181,68.9,20.8,5,1,-4,7
1,38,170,109.6,24.7,5,2,3,10
0,34,158,87.5,15.4,4,2,2,8
1,25,190,56.3,22.6,3,2,5,7
1,37,174,85.3,0.0,3,2,4,13
0,52,150,101.6,24.7,3,0,0,8
1,44,160,74.8,18.6,3,2,4,7
0,46,158,91.5,0.0,2,2,7,11
0,32,199,63.8,12.2,5,0,0,8
0,35,193,70.8,15.4,1,0,0,11
0,56,171,98.7,25.8,1,0,0,4
1,37,169,68.0,21.1,5,0,0,10
0,32,184,81.4,11.1,5,2,3,10
1,48,190,54.4,0.0,5,2,2,5
1,24,154,67.8,16.9,4,1,-7,8
0,49,153,94.7,0.0,3,0,0,5
1,54,194,76.4,27.2,5,2,8,13
1,59,169,92.5,26.0,3,2,7,5
0,52,156,72.0,0.0,3,0,0,12
1,35,181,55.2,13.5,4,0,0,15
1,22,178,74.2,22.0,1,0,0,5
0,50,183,85.8,22.2,1,1,-6,13
0,50,163,62.1,0.0,2,2,4,11
0,30,165,90.2,29.7,3,1,-4,7
0,39,172,68.0,20.2,3,1,-7,10
0,41,163,92.8,12.1,3,2,3,15
0,36,174,108.1,24.0,2,1,-8,4
0,32,162,51.6,12.8,2,0,0,11
1,51,168,73.2,0.0,5,2,5,5
0,21,157,64.9,24.2,3,0,0,12
0,20,188,73.7,11.4,4,0,0,6
1,55,194,85.0,11.1,4,1,-5,9
0,28,196,104.5,20.7,5,2,5,15
0,25,180,53.6,15.8,2,1,-5,8
